codigo_identificacao_cliente;codigo_segmento;codigo_tipo_pessoa;cnpj;numero_agencia;numero_conta_corrente;numero_digito_verificador
00263ytu-5bc3-3c6a-9933-efe63d58d358;;1;859993048;339;22561;2
00263ytu-5bc3-3c6a-9933-efe63d58d359;;1;859993052;340;22562;0
00263ytu-5bc3-3c6a-9933-efe63d58d360;;1;859993056;341;22563;3
00263ytu-5bc3-3c6a-9933-efe63d58d361;;1;859993060;342;22564;0
00263ytu-5bc3-3c6a-9933-efe63d58d362;;1;859993064;343;22565;0
00263ytu-5bc3-3c6a-9933-efe63d58d363;;1;859993068;344;22566;5
00263ytu-5bc3-3c6a-9933-efe63d58d364;;1;859993072;345;22567;9
00263ytu-5bc3-3c6a-9933-efe63d58d365;;1;859993076;346;22568;3
00263ytu-5bc3-3c6a-9933-efe63d58d366;;1;859993080;347;22569;2
00263ytu-5bc3-3c6a-9933-efe63d58d367;;1;859993084;348;22570;7
00263ytu-5bc3-3c6a-9933-efe63d58d368;;1;859993088;349;22571;7
00263ytu-5bc3-3c6a-9933-efe63d58d369;;1;859993092;350;22572;0
00263ytu-5bc3-3c6a-9933-efe63d58d370;;1;859993096;351;22573;2
00263ytu-5bc3-3c6a-9933-efe63d58d371;;1;859993100;352;22574;0
00263ytu-5bc3-3c6a-9933-efe63d58d372;;1;859993104;353;22575;7
00263ytu-5bc3-3c6a-9933-efe63d58d373;;1;859993108;354;22576;6
00263ytu-5bc3-3c6a-9933-efe63d58d374;;1;859993112;355;22577;5
00263ytu-5bc3-3c6a-9933-efe63d58d375;;1;859993116;356;22578;2
00263ytu-5bc3-3c6a-9933-efe63d58d376;;1;859993120;357;22579;2
00263ytu-5bc3-3c6a-9933-efe63d58d377;;1;859993124;358;22580;4
00263ytu-5bc3-3c6a-9933-efe63d58d378;;1;859993128;359;22581;8
00263ytu-5bc3-3c6a-9933-efe63d58d379;;1;859993132;360;22582;7
00263ytu-5bc3-3c6a-9933-efe63d58d380;;1;859993136;361;22583;4
00263ytu-5bc3-3c6a-9933-efe63d58d381;;1;859993140;362;22584;3
00263ytu-5bc3-3c6a-9933-efe63d58d382;;1;859993144;363;22585;7
00263ytu-5bc3-3c6a-9933-efe63d58d383;;1;859993148;364;22586;4
00263ytu-5bc3-3c6a-9933-efe63d58d384;;1;859993152;365;22587;6
00263ytu-5bc3-3c6a-9933-efe63d58d385;;1;859993156;366;22588;8
00263ytu-5bc3-3c6a-9933-efe63d58d386;;1;859993160;367;22589;1
00263ytu-5bc3-3c6a-9933-efe63d58d387;;1;859993164;368;22590;3
00263ytu-5bc3-3c6a-9933-efe63d58d388;;1;859993168;369;22591;1
00263ytu-5bc3-3c6a-9933-efe63d58d389;;1;859993172;370;22592;0
00263ytu-5bc3-3c6a-9933-efe63d58d390;;1;859993176;371;22593;7
00263ytu-5bc3-3c6a-9933-efe63d58d391;;1;859993180;372;22594;2
00263ytu-5bc3-3c6a-9933-efe63d58d392;;1;859993184;373;22595;2
00263ytu-5bc3-3c6a-9933-efe63d58d393;;1;859993188;374;22596;4
00263ytu-5bc3-3c6a-9933-efe63d58d394;;1;859993192;375;22597;4
00263ytu-5bc3-3c6a-9933-efe63d58d395;;1;859993196;376;22598;2
00263ytu-5bc3-3c6a-9933-efe63d58d396;;1;859993200;377;22599;3
00263ytu-5bc3-3c6a-9933-efe63d58d397;;1;859993204;378;22600;5
00263ytu-5bc3-3c6a-9933-efe63d58d398;;1;859993208;379;22601;8
00263ytu-5bc3-3c6a-9933-efe63d58d399;;1;859993212;380;22602;0
00263ytu-5bc3-3c6a-9933-efe63d58d400;;1;859993216;381;22603;0
00263ytu-5bc3-3c6a-9933-efe63d58d401;;1;859993220;382;22604;4
00263ytu-5bc3-3c6a-9933-efe63d58d402;;1;859993224;383;22605;7
00263ytu-5bc3-3c6a-9933-efe63d58d403;;1;859993228;384;22606;6
00263ytu-5bc3-3c6a-9933-efe63d58d404;;1;859993232;385;22607;6
00263ytu-5bc3-3c6a-9933-efe63d58d405;;1;859993236;386;22608;3
00263ytu-5bc3-3c6a-9933-efe63d58d406;;1;859993240;387;22609;4
00263ytu-5bc3-3c6a-9933-efe63d58d407;;1;859993244;388;22610;7
00263ytu-5bc3-3c6a-9933-efe63d58d408;;1;859993248;389;22611;5
00263ytu-5bc3-3c6a-9933-efe63d58d409;;1;859993252;390;22612;0
00263ytu-5bc3-3c6a-9933-efe63d58d410;;1;859993256;391;22613;5
00263ytu-5bc3-3c6a-9933-efe63d58d411;;1;859993260;392;22614;7
00263ytu-5bc3-3c6a-9933-efe63d58d412;;1;859993264;393;22615;2
00263ytu-5bc3-3c6a-9933-efe63d58d413;;1;859993268;394;22616;8
00263ytu-5bc3-3c6a-9933-efe63d58d414;;1;859993272;395;22617;9
00263ytu-5bc3-3c6a-9933-efe63d58d415;;1;859993276;396;22618;4
00263ytu-5bc3-3c6a-9933-efe63d58d416;;1;859993280;397;22619;9
00263ytu-5bc3-3c6a-9933-efe63d58d417;;1;859993284;398;22620;0
00263ytu-5bc3-3c6a-9933-efe63d58d418;;1;859993288;399;22621;6
00263ytu-5bc3-3c6a-9933-efe63d58d419;;1;859993292;400;22622;9
00263ytu-5bc3-3c6a-9933-efe63d58d420;;1;859993296;401;22623;8
00263ytu-5bc3-3c6a-9933-efe63d58d421;;1;859993300;402;22624;4
00263ytu-5bc3-3c6a-9933-efe63d58d422;;1;859993304;403;22625;3
00263ytu-5bc3-3c6a-9933-efe63d58d423;;1;859993308;404;22626;8
00263ytu-5bc3-3c6a-9933-efe63d58d424;;1;859993312;405;22627;7
00263ytu-5bc3-3c6a-9933-efe63d58d425;;1;859993316;406;22628;1
00263ytu-5bc3-3c6a-9933-efe63d58d426;;1;859993320;407;22629;6
00263ytu-5bc3-3c6a-9933-efe63d58d427;;1;859993324;408;22630;0
00263ytu-5bc3-3c6a-9933-efe63d58d428;;1;859993328;409;22631;4
00263ytu-5bc3-3c6a-9933-efe63d58d429;;1;859993332;410;22632;6
00263ytu-5bc3-3c6a-9933-efe63d58d430;;1;859993336;411;22633;8
00263ytu-5bc3-3c6a-9933-efe63d58d431;;1;859993340;412;22634;0
00263ytu-5bc3-3c6a-9933-efe63d58d432;;1;859993344;413;22635;8
00263ytu-5bc3-3c6a-9933-efe63d58d433;;1;859993348;414;22636;8
00263ytu-5bc3-3c6a-9933-efe63d58d434;;1;859993352;415;22637;4
00263ytu-5bc3-3c6a-9933-efe63d58d435;;1;859993356;416;22638;9
00263ytu-5bc3-3c6a-9933-efe63d58d436;;1;859993360;417;22639;2
00263ytu-5bc3-3c6a-9933-efe63d58d437;;1;859993364;418;22640;0
00263ytu-5bc3-3c6a-9933-efe63d58d438;;1;859993368;419;22641;6
00263ytu-5bc3-3c6a-9933-efe63d58d439;;1;859993372;420;22642;0
00263ytu-5bc3-3c6a-9933-efe63d58d440;;1;859993376;421;22643;1
00263ytu-5bc3-3c6a-9933-efe63d58d441;;1;859993380;422;22644;5
00263ytu-5bc3-3c6a-9933-efe63d58d442;;1;859993384;423;22645;7
00263ytu-5bc3-3c6a-9933-efe63d58d443;;1;859993388;424;22646;8
00263ytu-5bc3-3c6a-9933-efe63d58d444;;1;859993392;425;22647;1
00263ytu-5bc3-3c6a-9933-efe63d58d445;;1;859993396;426;22648;1
00263ytu-5bc3-3c6a-9933-efe63d58d446;;1;859993400;427;22649;0
00263ytu-5bc3-3c6a-9933-efe63d58d447;;1;859993404;428;22650;7
00263ytu-5bc3-3c6a-9933-efe63d58d448;;1;859993408;429;22651;6
00263ytu-5bc3-3c6a-9933-efe63d58d449;;1;859993412;430;22652;5
00263ytu-5bc3-3c6a-9933-efe63d58d450;;1;859993416;431;22653;1
00263ytu-5bc3-3c6a-9933-efe63d58d451;;1;859993420;432;22654;0
00263ytu-5bc3-3c6a-9933-efe63d58d452;;1;859993424;433;22655;2
00263ytu-5bc3-3c6a-9933-efe63d58d453;;1;859993428;434;22656;1
00263ytu-5bc3-3c6a-9933-efe63d58d454;;1;859993432;435;22657;5
00263ytu-5bc3-3c6a-9933-efe63d58d455;;1;859993436;436;22658;0
00263ytu-5bc3-3c6a-9933-efe63d58d456;;1;859993440;437;22659;1
00263ytu-5bc3-3c6a-9933-efe63d58d457;;1;859993444;438;22660;2
00263ytu-5bc3-3c6a-9933-efe63d58d458;;1;859993448;439;22661;3
00263ytu-5bc3-3c6a-9933-efe63d58d459;;1;859993452;440;22662;3
00263ytu-5bc3-3c6a-9933-efe63d58d460;;1;859993456;441;22663;1
00263ytu-5bc3-3c6a-9933-efe63d58d461;;1;859993460;442;22664;8
00263ytu-5bc3-3c6a-9933-efe63d58d462;;1;859993464;443;22665;5
00263ytu-5bc3-3c6a-9933-efe63d58d463;;1;859993468;444;22666;1
00263ytu-5bc3-3c6a-9933-efe63d58d464;;1;859993472;445;22667;7
00263ytu-5bc3-3c6a-9933-efe63d58d465;;1;859993476;446;22668;2
00263ytu-5bc3-3c6a-9933-efe63d58d466;;1;859993480;447;22669;9
00263ytu-5bc3-3c6a-9933-efe63d58d467;;1;859993484;448;22670;9
00263ytu-5bc3-3c6a-9933-efe63d58d468;;1;859993488;449;22671;8
00263ytu-5bc3-3c6a-9933-efe63d58d469;;1;859993492;450;22672;4
00263ytu-5bc3-3c6a-9933-efe63d58d470;;1;859993496;451;22673;2
00263ytu-5bc3-3c6a-9933-efe63d58d471;;1;859993500;452;22674;6
00263ytu-5bc3-3c6a-9933-efe63d58d472;;1;859993504;453;22675;8
00263ytu-5bc3-3c6a-9933-efe63d58d473;;1;859993508;454;22676;7
00263ytu-5bc3-3c6a-9933-efe63d58d474;;1;859993512;455;22677;5
00263ytu-5bc3-3c6a-9933-efe63d58d475;;1;859993516;456;22678;9
00263ytu-5bc3-3c6a-9933-efe63d58d476;;1;859993520;457;22679;4
00263ytu-5bc3-3c6a-9933-efe63d58d477;;1;859993524;458;22680;6
00263ytu-5bc3-3c6a-9933-efe63d58d478;;1;859993528;459;22681;3
00263ytu-5bc3-3c6a-9933-efe63d58d479;;1;859993532;460;22682;9
00263ytu-5bc3-3c6a-9933-efe63d58d480;;1;859993536;461;22683;3
00263ytu-5bc3-3c6a-9933-efe63d58d481;;1;859993540;462;22684;3
00263ytu-5bc3-3c6a-9933-efe63d58d482;;1;859993544;463;22685;6
00263ytu-5bc3-3c6a-9933-efe63d58d483;;1;859993548;464;22686;1
00263ytu-5bc3-3c6a-9933-efe63d58d484;;1;859993552;465;22687;2
00263ytu-5bc3-3c6a-9933-efe63d58d485;;1;859993556;466;22688;3
00263ytu-5bc3-3c6a-9933-efe63d58d486;;1;859993560;467;22689;1
00263ytu-5bc3-3c6a-9933-efe63d58d487;;1;859993564;468;22690;9
00263ytu-5bc3-3c6a-9933-efe63d58d488;;1;859993568;469;22691;5
00263ytu-5bc3-3c6a-9933-efe63d58d489;;1;859993572;470;22692;4
00263ytu-5bc3-3c6a-9933-efe63d58d490;;1;859993576;471;22693;8
00263ytu-5bc3-3c6a-9933-efe63d58d491;;1;859993580;472;22694;9
00263ytu-5bc3-3c6a-9933-efe63d58d492;;1;859993584;473;22695;8
00263ytu-5bc3-3c6a-9933-efe63d58d493;;1;859993588;474;22696;9
00263ytu-5bc3-3c6a-9933-efe63d58d494;;1;859993592;475;22697;2
00263ytu-5bc3-3c6a-9933-efe63d58d495;;1;859993596;476;22698;4
00263ytu-5bc3-3c6a-9933-efe63d58d496;;1;859993600;477;22699;6
00263ytu-5bc3-3c6a-9933-efe63d58d497;;1;859993604;478;22700;8
00263ytu-5bc3-3c6a-9933-efe63d58d498;;1;859993608;479;22701;9
00263ytu-5bc3-3c6a-9933-efe63d58d499;;1;859993612;480;22702;4
00263ytu-5bc3-3c6a-9933-efe63d58d500;;1;859993616;481;22703;9
00263ytu-5bc3-3c6a-9933-efe63d58d501;;1;859993620;482;22704;9
00263ytu-5bc3-3c6a-9933-efe63d58d502;;1;859993624;483;22705;9
00263ytu-5bc3-3c6a-9933-efe63d58d503;;1;859993628;484;22706;0
00263ytu-5bc3-3c6a-9933-efe63d58d504;;1;859993632;485;22707;8
00263ytu-5bc3-3c6a-9933-efe63d58d505;;1;859993636;486;22708;8
00263ytu-5bc3-3c6a-9933-efe63d58d506;;1;859993640;487;22709;2
00263ytu-5bc3-3c6a-9933-efe63d58d507;;1;859993644;488;22710;7
00263ytu-5bc3-3c6a-9933-efe63d58d508;;1;859993648;489;22711;1
00263ytu-5bc3-3c6a-9933-efe63d58d509;;1;859993652;490;22712;9
00263ytu-5bc3-3c6a-9933-efe63d58d510;;1;859993656;491;22713;2
00263ytu-5bc3-3c6a-9933-efe63d58d511;;1;859993660;492;22714;5
00263ytu-5bc3-3c6a-9933-efe63d58d512;;1;859993664;493;22715;4
00263ytu-5bc3-3c6a-9933-efe63d58d513;;1;859993668;494;22716;5
00263ytu-5bc3-3c6a-9933-efe63d58d514;;1;859993672;495;22717;1
00263ytu-5bc3-3c6a-9933-efe63d58d515;;1;859993676;496;22718;5
00263ytu-5bc3-3c6a-9933-efe63d58d516;;1;859993680;497;22719;6
00263ytu-5bc3-3c6a-9933-efe63d58d517;;1;859993684;498;22720;6
00263ytu-5bc3-3c6a-9933-efe63d58d518;;1;859993688;499;22721;8
00263ytu-5bc3-3c6a-9933-efe63d58d519;;1;859993692;500;22722;7
00263ytu-5bc3-3c6a-9933-efe63d58d520;;1;859993696;501;22723;6
00263ytu-5bc3-3c6a-9933-efe63d58d521;;1;859993700;502;22724;1
00263ytu-5bc3-3c6a-9933-efe63d58d522;;1;859993704;503;22725;0
00263ytu-5bc3-3c6a-9933-efe63d58d523;;1;859993708;504;22726;0
00263ytu-5bc3-3c6a-9933-efe63d58d524;;1;859993712;505;22727;1
00263ytu-5bc3-3c6a-9933-efe63d58d525;;1;859993716;506;22728;4
00263ytu-5bc3-3c6a-9933-efe63d58d526;;1;859993720;507;22729;9
00263ytu-5bc3-3c6a-9933-efe63d58d527;;1;859993724;508;22730;1
00263ytu-5bc3-3c6a-9933-efe63d58d528;;1;859993728;509;22731;3
00263ytu-5bc3-3c6a-9933-efe63d58d529;;1;859993732;510;22732;6
00263ytu-5bc3-3c6a-9933-efe63d58d530;;1;859993736;511;22733;3
00263ytu-5bc3-3c6a-9933-efe63d58d531;;1;859993740;512;22734;8
00263ytu-5bc3-3c6a-9933-efe63d58d532;;1;859993744;513;22735;2
00263ytu-5bc3-3c6a-9933-efe63d58d533;;1;859993748;514;22736;9
00263ytu-5bc3-3c6a-9933-efe63d58d534;;1;859993752;515;22737;5
00263ytu-5bc3-3c6a-9933-efe63d58d535;;1;859993756;516;22738;0
00263ytu-5bc3-3c6a-9933-efe63d58d536;;1;859993760;517;22739;1
00263ytu-5bc3-3c6a-9933-efe63d58d537;;1;859993764;518;22740;7
00263ytu-5bc3-3c6a-9933-efe63d58d538;;1;859993768;519;22741;4
00263ytu-5bc3-3c6a-9933-efe63d58d539;;1;859993772;520;22742;2
00263ytu-5bc3-3c6a-9933-efe63d58d540;;1;859993776;521;22743;1
00263ytu-5bc3-3c6a-9933-efe63d58d541;;1;859993780;522;22744;3
00263ytu-5bc3-3c6a-9933-efe63d58d542;;1;859993784;523;22745;2
00263ytu-5bc3-3c6a-9933-efe63d58d543;;1;859993788;524;22746;6
00263ytu-5bc3-3c6a-9933-efe63d58d544;;1;859993792;525;22747;3
00263ytu-5bc3-3c6a-9933-efe63d58d545;;1;859993796;526;22748;9
00263ytu-5bc3-3c6a-9933-efe63d58d546;;1;859993800;527;22749;7
00263ytu-5bc3-3c6a-9933-efe63d58d547;;1;859993804;528;22750;0
00263ytu-5bc3-3c6a-9933-efe63d58d548;;1;859993808;529;22751;8
00263ytu-5bc3-3c6a-9933-efe63d58d549;;1;859993812;530;22752;5
00263ytu-5bc3-3c6a-9933-efe63d58d550;;1;859993816;531;22753;7
00263ytu-5bc3-3c6a-9933-efe63d58d551;;1;859993820;532;22754;3
00263ytu-5bc3-3c6a-9933-efe63d58d552;;1;859993824;533;22755;0
00263ytu-5bc3-3c6a-9933-efe63d58d553;;1;859993828;534;22756;3
00263ytu-5bc3-3c6a-9933-efe63d58d554;;1;859993832;535;22757;1
00263ytu-5bc3-3c6a-9933-efe63d58d555;;1;859993836;536;22758;6
00263ytu-5bc3-3c6a-9933-efe63d58d556;;1;859993840;537;22759;3
00263ytu-5bc3-3c6a-9933-efe63d58d557;;1;859993844;538;22760;0
00263ytu-5bc3-3c6a-9933-efe63d58d558;;1;859993848;539;22761;7
00263ytu-5bc3-3c6a-9933-efe63d58d559;;1;859993852;540;22762;5
00263ytu-5bc3-3c6a-9933-efe63d58d560;;1;859993856;541;22763;5
00263ytu-5bc3-3c6a-9933-efe63d58d561;;1;859993860;542;22764;6
00263ytu-5bc3-3c6a-9933-efe63d58d562;;1;859993864;543;22765;3
00263ytu-5bc3-3c6a-9933-efe63d58d563;;1;859993868;544;22766;3
00263ytu-5bc3-3c6a-9933-efe63d58d564;;1;859993872;545;22767;9
00263ytu-5bc3-3c6a-9933-efe63d58d565;;1;859993876;546;22768;6
00263ytu-5bc3-3c6a-9933-efe63d58d566;;1;859993880;547;22769;2
00263ytu-5bc3-3c6a-9933-efe63d58d567;;1;859993884;548;22770;4
00263ytu-5bc3-3c6a-9933-efe63d58d568;;1;859993888;549;22771;4
00263ytu-5bc3-3c6a-9933-efe63d58d569;;1;859993892;550;22772;5
00263ytu-5bc3-3c6a-9933-efe63d58d570;;1;859993896;551;22773;4
00263ytu-5bc3-3c6a-9933-efe63d58d571;;1;859993900;552;22774;5
00263ytu-5bc3-3c6a-9933-efe63d58d572;;1;859993904;553;22775;9
00263ytu-5bc3-3c6a-9933-efe63d58d573;;1;859993908;554;22776;8
00263ytu-5bc3-3c6a-9933-efe63d58d574;;1;859993912;555;22777;0
00263ytu-5bc3-3c6a-9933-efe63d58d575;;1;859993916;556;22778;8
00263ytu-5bc3-3c6a-9933-efe63d58d576;;1;859993920;557;22779;6
00263ytu-5bc3-3c6a-9933-efe63d58d577;;1;859993924;558;22780;6
00263ytu-5bc3-3c6a-9933-efe63d58d578;;1;859993928;559;22781;1
00263ytu-5bc3-3c6a-9933-efe63d58d579;;1;859993932;560;22782;2
00263ytu-5bc3-3c6a-9933-efe63d58d580;;1;859993936;561;22783;7
00263ytu-5bc3-3c6a-9933-efe63d58d581;;1;859993940;562;22784;6
00263ytu-5bc3-3c6a-9933-efe63d58d582;;1;859993944;563;22785;8
00263ytu-5bc3-3c6a-9933-efe63d58d583;;1;859993948;564;22786;1
00263ytu-5bc3-3c6a-9933-efe63d58d584;;1;859993952;565;22787;3
00263ytu-5bc3-3c6a-9933-efe63d58d585;;1;859993956;566;22788;2
00263ytu-5bc3-3c6a-9933-efe63d58d586;;1;859993960;567;22789;4
00263ytu-5bc3-3c6a-9933-efe63d58d587;;1;859993964;568;22790;7
00263ytu-5bc3-3c6a-9933-efe63d58d588;;1;859993968;569;22791;8
00263ytu-5bc3-3c6a-9933-efe63d58d589;;1;859993972;570;22792;2
00263ytu-5bc3-3c6a-9933-efe63d58d590;;1;859993976;571;22793;4
00263ytu-5bc3-3c6a-9933-efe63d58d591;;1;859993980;572;22794;5
00263ytu-5bc3-3c6a-9933-efe63d58d592;;1;859993984;573;22795;6
00263ytu-5bc3-3c6a-9933-efe63d58d593;;1;859993988;574;22796;9
00263ytu-5bc3-3c6a-9933-efe63d58d594;;1;859993992;575;22797;6
00263ytu-5bc3-3c6a-9933-efe63d58d595;;1;859993996;576;22798;2
00263ytu-5bc3-3c6a-9933-efe63d58d596;;1;859994000;577;22799;6
00263ytu-5bc3-3c6a-9933-efe63d58d597;;1;859994004;578;22800;5
00263ytu-5bc3-3c6a-9933-efe63d58d598;;1;859994008;579;22801;6
00263ytu-5bc3-3c6a-9933-efe63d58d599;;1;859994012;580;22802;1
00263ytu-5bc3-3c6a-9933-efe63d58d600;;1;859994016;581;22803;0
00263ytu-5bc3-3c6a-9933-efe63d58d601;;1;859994020;582;22804;0
00263ytu-5bc3-3c6a-9933-efe63d58d602;;1;859994024;583;22805;2
00263ytu-5bc3-3c6a-9933-efe63d58d603;;1;859994028;584;22806;0
00263ytu-5bc3-3c6a-9933-efe63d58d604;;1;859994032;585;22807;5
00263ytu-5bc3-3c6a-9933-efe63d58d605;;1;859994036;586;22808;0
00263ytu-5bc3-3c6a-9933-efe63d58d606;;1;859994040;587;22809;2
00263ytu-5bc3-3c6a-9933-efe63d58d607;;1;859994044;588;22810;7
00263ytu-5bc3-3c6a-9933-efe63d58d608;;1;859994048;589;22811;0
00263ytu-5bc3-3c6a-9933-efe63d58d609;;1;859994052;590;22812;7
00263ytu-5bc3-3c6a-9933-efe63d58d610;;1;859994056;591;22813;8
00263ytu-5bc3-3c6a-9933-efe63d58d611;;1;859994060;592;22814;5
00263ytu-5bc3-3c6a-9933-efe63d58d612;;1;859994064;593;22815;7
00263ytu-5bc3-3c6a-9933-efe63d58d613;;1;859994068;594;22816;8
00263ytu-5bc3-3c6a-9933-efe63d58d614;;1;859994072;595;22817;4
00263ytu-5bc3-3c6a-9933-efe63d58d615;;1;859994076;596;22818;4
00263ytu-5bc3-3c6a-9933-efe63d58d616;;1;859994080;597;22819;4
00263ytu-5bc3-3c6a-9933-efe63d58d617;;1;859994084;598;22820;9
00263ytu-5bc3-3c6a-9933-efe63d58d618;;1;859994088;599;22821;2
00263ytu-5bc3-3c6a-9933-efe63d58d619;;1;859994092;600;22822;9
00263ytu-5bc3-3c6a-9933-efe63d58d620;;1;859994096;601;22823;4
00263ytu-5bc3-3c6a-9933-efe63d58d621;;1;859994100;602;22824;7
00263ytu-5bc3-3c6a-9933-efe63d58d622;;1;859994104;603;22825;8
00263ytu-5bc3-3c6a-9933-efe63d58d623;;1;859994108;604;22826;1
00263ytu-5bc3-3c6a-9933-efe63d58d624;;1;859994112;605;22827;2
00263ytu-5bc3-3c6a-9933-efe63d58d625;;1;859994116;606;22828;1
00263ytu-5bc3-3c6a-9933-efe63d58d626;;1;859994120;607;22829;5
00263ytu-5bc3-3c6a-9933-efe63d58d627;;1;859994124;608;22830;4
00263ytu-5bc3-3c6a-9933-efe63d58d628;;1;859994128;609;22831;5
00263ytu-5bc3-3c6a-9933-efe63d58d629;;1;859994132;610;22832;1
00263ytu-5bc3-3c6a-9933-efe63d58d630;;1;859994136;611;22833;7
00263ytu-5bc3-3c6a-9933-efe63d58d631;;1;859994140;612;22834;9
00263ytu-5bc3-3c6a-9933-efe63d58d632;;1;859994144;613;22835;2
00263ytu-5bc3-3c6a-9933-efe63d58d633;;1;859994148;614;22836;0
00263ytu-5bc3-3c6a-9933-efe63d58d634;;1;859994152;615;22837;6
00263ytu-5bc3-3c6a-9933-efe63d58d635;;1;859994156;616;22838;7
00263ytu-5bc3-3c6a-9933-efe63d58d636;;1;859994160;617;22839;5
00263ytu-5bc3-3c6a-9933-efe63d58d637;;1;859994164;618;22840;1
00263ytu-5bc3-3c6a-9933-efe63d58d638;;1;859994168;619;22841;4
00263ytu-5bc3-3c6a-9933-efe63d58d639;;1;859994172;620;22842;0
00263ytu-5bc3-3c6a-9933-efe63d58d640;;1;859994176;621;22843;0
00263ytu-5bc3-3c6a-9933-efe63d58d641;;1;859994180;622;22844;7
00263ytu-5bc3-3c6a-9933-efe63d58d642;;1;859994184;623;22845;7
00263ytu-5bc3-3c6a-9933-efe63d58d643;;1;859994188;624;22846;8
00263ytu-5bc3-3c6a-9933-efe63d58d644;;1;859994192;625;22847;2
00263ytu-5bc3-3c6a-9933-efe63d58d645;;1;859994196;626;22848;4
00263ytu-5bc3-3c6a-9933-efe63d58d646;;1;859994200;627;22849;8
00263ytu-5bc3-3c6a-9933-efe63d58d647;;1;859994204;628;22850;0
00263ytu-5bc3-3c6a-9933-efe63d58d648;;1;859994208;629;22851;8
00263ytu-5bc3-3c6a-9933-efe63d58d649;;1;859994212;630;22852;8
00263ytu-5bc3-3c6a-9933-efe63d58d650;;1;859994216;631;22853;1
00263ytu-5bc3-3c6a-9933-efe63d58d651;;1;859994220;632;22854;5
00263ytu-5bc3-3c6a-9933-efe63d58d652;;1;859994224;633;22855;5
00263ytu-5bc3-3c6a-9933-efe63d58d653;;1;859994228;634;22856;5
00263ytu-5bc3-3c6a-9933-efe63d58d654;;1;859994232;635;22857;1
00263ytu-5bc3-3c6a-9933-efe63d58d655;;1;859994236;636;22858;7
00263ytu-5bc3-3c6a-9933-efe63d58d656;;1;859994240;637;22859;2
00263ytu-5bc3-3c6a-9933-efe63d58d657;;1;859994244;638;22860;1
00263ytu-5bc3-3c6a-9933-efe63d58d658;;1;859994248;639;22861;3
00263ytu-5bc3-3c6a-9933-efe63d58d659;;1;859994252;640;22862;0
00263ytu-5bc3-3c6a-9933-efe63d58d660;;1;859994256;641;22863;7
00263ytu-5bc3-3c6a-9933-efe63d58d661;;1;859994260;642;22864;6
00263ytu-5bc3-3c6a-9933-efe63d58d662;;1;859994264;643;22865;2
00263ytu-5bc3-3c6a-9933-efe63d58d663;;1;859994268;644;22866;5
00263ytu-5bc3-3c6a-9933-efe63d58d664;;1;859994272;645;22867;2
00263ytu-5bc3-3c6a-9933-efe63d58d665;;1;859994276;646;22868;1
00263ytu-5bc3-3c6a-9933-efe63d58d666;;1;859994280;647;22869;9
00263ytu-5bc3-3c6a-9933-efe63d58d667;;1;859994284;648;22870;0
00263ytu-5bc3-3c6a-9933-efe63d58d668;;1;859994288;649;22871;6
00263ytu-5bc3-3c6a-9933-efe63d58d669;;1;859994292;650;22872;4
00263ytu-5bc3-3c6a-9933-efe63d58d670;;1;859994296;651;22873;4
00263ytu-5bc3-3c6a-9933-efe63d58d671;;1;859994300;652;22874;2
00263ytu-5bc3-3c6a-9933-efe63d58d672;;1;859994304;653;22875;0
00263ytu-5bc3-3c6a-9933-efe63d58d673;;1;859994308;654;22876;5
00263ytu-5bc3-3c6a-9933-efe63d58d674;;1;859994312;655;22877;8
00263ytu-5bc3-3c6a-9933-efe63d58d675;;1;859994316;656;22878;6
00263ytu-5bc3-3c6a-9933-efe63d58d676;;1;859994320;657;22879;6
00263ytu-5bc3-3c6a-9933-efe63d58d677;;1;859994324;658;22880;3
00263ytu-5bc3-3c6a-9933-efe63d58d678;;1;859994328;659;22881;0
00263ytu-5bc3-3c6a-9933-efe63d58d679;;1;859994332;660;22882;0
00263ytu-5bc3-3c6a-9933-efe63d58d680;;1;859994336;661;22883;7
00263ytu-5bc3-3c6a-9933-efe63d58d681;;1;859994340;662;22884;3
00263ytu-5bc3-3c6a-9933-efe63d58d682;;1;859994344;663;22885;6
00263ytu-5bc3-3c6a-9933-efe63d58d683;;1;859994348;664;22886;0
00263ytu-5bc3-3c6a-9933-efe63d58d684;;1;859994352;665;22887;6
00263ytu-5bc3-3c6a-9933-efe63d58d685;;1;859994356;666;22888;6
00263ytu-5bc3-3c6a-9933-efe63d58d686;;1;859994360;667;22889;6
00263ytu-5bc3-3c6a-9933-efe63d58d687;;1;859994364;668;22890;7
00263ytu-5bc3-3c6a-9933-efe63d58d688;;1;859994368;669;22891;1
00263ytu-5bc3-3c6a-9933-efe63d58d689;;1;859994372;670;22892;5
00263ytu-5bc3-3c6a-9933-efe63d58d690;;1;859994376;671;22893;7
00263ytu-5bc3-3c6a-9933-efe63d58d691;;1;859994380;672;22894;2
00263ytu-5bc3-3c6a-9933-efe63d58d692;;1;859994384;673;22895;7
00263ytu-5bc3-3c6a-9933-efe63d58d693;;1;859994388;674;22896;4
00263ytu-5bc3-3c6a-9933-efe63d58d694;;1;859994392;675;22897;4
00263ytu-5bc3-3c6a-9933-efe63d58d695;;1;859994396;676;22898;1
00263ytu-5bc3-3c6a-9933-efe63d58d696;;1;859994400;677;22899;0
