numero_agencia;numero_conta_corrente;numero_digito_verificador;valor_pago_boleto_cobranca;year;month;day;type;codigo_identificacao_cliente;codigo_segmento;codigo_tipo_pessoa;numero_cadastro_nacional_pessoa_juridica
431;22653;1;10;2022;5;18;BONUS_COBRANCA;;;;
432;22654;0;10;2022;5;18;BONUS_COBRANCA;;;;
433;22655;2;10;2022;5;18;BONUS_COBRANCA;;;;
434;22656;1;10;2022;5;18;BONUS_COBRANCA;;;;
435;22657;5;10;2022;5;18;BONUS_COBRANCA;;;;
436;22658;0;10;2022;5;18;BONUS_COBRANCA;;;;
437;22659;1;10;2022;5;18;BONUS_COBRANCA;;;;
438;22660;2;10;2022;5;18;BONUS_COBRANCA;;;;
439;22661;3;10;2022;5;18;BONUS_COBRANCA;;;;
440;22662;3;10;2022;5;18;BONUS_COBRANCA;;;;
441;22663;1;10;2022;5;18;BONUS_COBRANCA;;;;
442;22664;8;10;2022;5;18;BONUS_COBRANCA;;;;
443;22665;5;10;2022;5;18;BONUS_COBRANCA;;;;
444;22666;1;10;2022;5;18;BONUS_COBRANCA;;;;
445;22667;7;10;2022;5;18;BONUS_COBRANCA;;;;
446;22668;2;10;2022;5;18;BONUS_COBRANCA;;;;
447;22669;9;10;2022;5;18;BONUS_COBRANCA;;;;
448;22670;9;10;2022;5;18;BONUS_COBRANCA;;;;
449;22671;8;10;2022;5;18;BONUS_COBRANCA;;;;
450;22672;4;10;2022;5;18;BONUS_COBRANCA;;;;
451;22673;2;10;2022;5;18;BONUS_COBRANCA;;;;
452;22674;6;10;2022;5;18;BONUS_COBRANCA;;;;
453;22675;8;10;2022;5;18;BONUS_COBRANCA;;;;
454;22676;7;10;2022;5;18;BONUS_COBRANCA;;;;
455;22677;5;10;2022;5;18;BONUS_COBRANCA;;;;
456;22678;9;10;2022;5;18;BONUS_COBRANCA;;;;
457;22679;4;10;2022;5;18;BONUS_COBRANCA;;;;
458;22680;6;10;2022;5;18;BONUS_COBRANCA;;;;
459;22681;3;10;2022;5;18;BONUS_COBRANCA;;;;
460;22682;9;10;2022;5;18;BONUS_COBRANCA;;;;
461;22683;3;10;2022;5;18;BONUS_COBRANCA;;;;
462;22684;3;10;2022;5;18;BONUS_COBRANCA;;;;
463;22685;6;10;2022;5;18;BONUS_COBRANCA;;;;
464;22686;1;10;2022;5;18;BONUS_COBRANCA;;;;
465;22687;2;10;2022;5;18;BONUS_COBRANCA;;;;
466;22688;3;10;2022;5;18;BONUS_COBRANCA;;;;
467;22689;1;10;2022;5;18;BONUS_COBRANCA;;;;
468;22690;9;10;2022;5;18;BONUS_COBRANCA;;;;
469;22691;5;10;2022;5;18;BONUS_COBRANCA;;;;
470;22692;4;10;2022;5;18;BONUS_COBRANCA;;;;
471;22693;8;10;2022;5;18;BONUS_COBRANCA;;;;
472;22694;9;10;2022;5;18;BONUS_COBRANCA;;;;
473;22695;8;10;2022;5;18;BONUS_COBRANCA;;;;
474;22696;9;10;2022;5;18;BONUS_COBRANCA;;;;
475;22697;2;10;2022;5;18;BONUS_COBRANCA;;;;
476;22698;4;10;2022;5;18;BONUS_COBRANCA;;;;
477;22699;6;10;2022;5;18;BONUS_COBRANCA;;;;
478;22700;8;10;2022;5;18;BONUS_COBRANCA;;;;
479;22701;9;10;2022;5;18;BONUS_COBRANCA;;;;
480;22702;4;10;2022;5;18;BONUS_COBRANCA;;;;
481;22703;9;10;2022;5;18;BONUS_COBRANCA;;;;
482;22704;9;10;2022;5;18;BONUS_COBRANCA;;;;
483;22705;9;10;2022;5;18;BONUS_COBRANCA;;;;
484;22706;0;10;2022;5;18;BONUS_COBRANCA;;;;
485;22707;8;10;2022;5;18;BONUS_COBRANCA;;;;
486;22708;8;10;2022;5;18;BONUS_COBRANCA;;;;
487;22709;2;10;2022;5;18;BONUS_COBRANCA;;;;
488;22710;7;10;2022;5;18;BONUS_COBRANCA;;;;
489;22711;1;10;2022;5;18;BONUS_COBRANCA;;;;
490;22712;9;10;2022;5;18;BONUS_COBRANCA;;;;
491;22713;2;10;2022;5;18;BONUS_COBRANCA;;;;
492;22714;5;10;2022;5;18;BONUS_COBRANCA;;;;
493;22715;4;10;2022;5;18;BONUS_COBRANCA;;;;
494;22716;5;10;2022;5;18;BONUS_COBRANCA;;;;
495;22717;1;10;2022;5;18;BONUS_COBRANCA;;;;
496;22718;5;10;2022;5;18;BONUS_COBRANCA;;;;
497;22719;6;10;2022;5;18;BONUS_COBRANCA;;;;
498;22720;6;10;2022;5;18;BONUS_COBRANCA;;;;
499;22721;8;10;2022;5;18;BONUS_COBRANCA;;;;
500;22722;7;10;2022;5;18;BONUS_COBRANCA;;;;
501;22723;6;10;2022;5;18;BONUS_COBRANCA;;;;
502;22724;1;10;2022;5;18;BONUS_COBRANCA;;;;
503;22725;0;10;2022;5;18;BONUS_COBRANCA;;;;
504;22726;0;10;2022;5;18;BONUS_COBRANCA;;;;
505;22727;1;10;2022;5;18;BONUS_COBRANCA;;;;
506;22728;4;10;2022;5;18;BONUS_COBRANCA;;;;
507;22729;9;10;2022;5;18;BONUS_COBRANCA;;;;
508;22730;1;10;2022;5;18;BONUS_COBRANCA;;;;
509;22731;3;10;2022;5;18;BONUS_COBRANCA;;;;
510;22732;6;10;2022;5;18;BONUS_COBRANCA;;;;
511;22733;3;10;2022;5;18;BONUS_COBRANCA;;;;
512;22734;8;10;2022;5;18;BONUS_COBRANCA;;;;
513;22735;2;10;2022;5;18;BONUS_COBRANCA;;;;
514;22736;9;10;2022;5;18;BONUS_COBRANCA;;;;
515;22737;5;10;2022;5;18;BONUS_COBRANCA;;;;
516;22738;0;10;2022;5;18;BONUS_COBRANCA;;;;
517;22739;1;10;2022;5;18;BONUS_COBRANCA;;;;
518;22740;7;10;2022;5;18;BONUS_COBRANCA;;;;
519;22741;4;10;2022;5;18;BONUS_COBRANCA;;;;
520;22742;2;10;2022;5;18;BONUS_COBRANCA;;;;
521;22743;1;10;2022;5;18;BONUS_COBRANCA;;;;
522;22744;3;10;2022;5;18;BONUS_COBRANCA;;;;
523;22745;2;10;2022;5;18;BONUS_COBRANCA;;;;
524;22746;6;10;2022;5;18;BONUS_COBRANCA;;;;
525;22747;3;10;2022;5;18;BONUS_COBRANCA;;;;
526;22748;9;10;2022;5;18;BONUS_COBRANCA;;;;
527;22749;7;10;2022;5;18;BONUS_COBRANCA;;;;
528;22750;0;10;2022;5;18;BONUS_COBRANCA;;;;
529;22751;8;10;2022;5;18;BONUS_COBRANCA;;;;
530;22752;5;10;2022;5;18;BONUS_COBRANCA;;;;
531;22753;7;10;2022;5;18;BONUS_COBRANCA;;;;
532;22754;3;10;2022;5;18;BONUS_COBRANCA;;;;
533;22755;0;10;2022;5;18;BONUS_COBRANCA;;;;
534;22756;3;10;2022;5;18;BONUS_COBRANCA;;;;
535;22757;1;10;2022;5;18;BONUS_COBRANCA;;;;
536;22758;6;10;2022;5;18;BONUS_COBRANCA;;;;
537;22759;3;10;2022;5;18;BONUS_COBRANCA;;;;
538;22760;0;10;2022;5;18;BONUS_COBRANCA;;;;
539;22761;7;10;2022;5;18;BONUS_COBRANCA;;;;
540;22762;5;10;2022;5;18;BONUS_COBRANCA;;;;
541;22763;5;10;2022;5;18;BONUS_COBRANCA;;;;
542;22764;6;10;2022;5;18;BONUS_COBRANCA;;;;
543;22765;3;10;2022;5;18;BONUS_COBRANCA;;;;
544;22766;3;10;2022;5;18;BONUS_COBRANCA;;;;
545;22767;9;10;2022;5;18;BONUS_COBRANCA;;;;
546;22768;6;10;2022;5;18;BONUS_COBRANCA;;;;
547;22769;2;10;2022;5;18;BONUS_COBRANCA;;;;
548;22770;4;10;2022;5;18;BONUS_COBRANCA;;;;
549;22771;4;10;2022;5;18;BONUS_COBRANCA;;;;
550;22772;5;10;2022;5;18;BONUS_COBRANCA;;;;
551;22773;4;10;2022;5;18;BONUS_COBRANCA;;;;
552;22774;5;10;2022;5;18;BONUS_COBRANCA;;;;
553;22775;9;10;2022;5;18;BONUS_COBRANCA;;;;
554;22776;8;10;2022;5;18;BONUS_COBRANCA;;;;
555;22777;0;10;2022;5;18;BONUS_COBRANCA;;;;
556;22778;8;10;2022;5;18;BONUS_COBRANCA;;;;
557;22779;6;10;2022;5;18;BONUS_COBRANCA;;;;
558;22780;6;10;2022;5;18;BONUS_COBRANCA;;;;
559;22781;1;10;2022;5;18;BONUS_COBRANCA;;;;
560;22782;2;10;2022;5;18;BONUS_COBRANCA;;;;
561;22783;7;10;2022;5;18;BONUS_COBRANCA;;;;
562;22784;6;10;2022;5;18;BONUS_COBRANCA;;;;
563;22785;8;10;2022;5;18;BONUS_COBRANCA;;;;
564;22786;1;10;2022;5;18;BONUS_COBRANCA;;;;
565;22787;3;10;2022;5;18;BONUS_COBRANCA;;;;
566;22788;2;10;2022;5;18;BONUS_COBRANCA;;;;
567;22789;4;10;2022;5;18;BONUS_COBRANCA;;;;
568;22790;7;10;2022;5;18;BONUS_COBRANCA;;;;
569;22791;8;10;2022;5;18;BONUS_COBRANCA;;;;
570;22792;2;10;2022;5;18;BONUS_COBRANCA;;;;
571;22793;4;10;2022;5;18;BONUS_COBRANCA;;;;
572;22794;5;10;2022;5;18;BONUS_COBRANCA;;;;
573;22795;6;10;2022;5;18;BONUS_COBRANCA;;;;
574;22796;9;10;2022;5;18;BONUS_COBRANCA;;;;
575;22797;6;10;2022;5;18;BONUS_COBRANCA;;;;
576;22798;2;10;2022;5;18;BONUS_COBRANCA;;;;
577;22799;6;10;2022;5;18;BONUS_COBRANCA;;;;
578;22800;5;10;2022;5;18;BONUS_COBRANCA;;;;
579;22801;6;10;2022;5;18;BONUS_COBRANCA;;;;
580;22802;1;10;2022;5;18;BONUS_COBRANCA;;;;
581;22803;0;10;2022;5;18;BONUS_COBRANCA;;;;
582;22804;0;10;2022;5;18;BONUS_COBRANCA;;;;
583;22805;2;10;2022;5;18;BONUS_COBRANCA;;;;
584;22806;0;10;2022;5;18;BONUS_COBRANCA;;;;
585;22807;5;10;2022;5;18;BONUS_COBRANCA;;;;
586;22808;0;10;2022;5;18;BONUS_COBRANCA;;;;
587;22809;2;10;2022;5;18;BONUS_COBRANCA;;;;
588;22810;7;10;2022;5;18;BONUS_COBRANCA;;;;
589;22811;0;10;2022;5;18;BONUS_COBRANCA;;;;
590;22812;7;10;2022;5;18;BONUS_COBRANCA;;;;
591;22813;8;10;2022;5;18;BONUS_COBRANCA;;;;
592;22814;5;10;2022;5;18;BONUS_COBRANCA;;;;
593;22815;7;10;2022;5;18;BONUS_COBRANCA;;;;
594;22816;8;10;2022;5;18;BONUS_COBRANCA;;;;
595;22817;4;10;2022;5;18;BONUS_COBRANCA;;;;
596;22818;4;10;2022;5;18;BONUS_COBRANCA;;;;
597;22819;4;10;2022;5;18;BONUS_COBRANCA;;;;
598;22820;9;10;2022;5;18;BONUS_COBRANCA;;;;
599;22821;2;10;2022;5;18;BONUS_COBRANCA;;;;
600;22822;9;10;2022;5;18;BONUS_COBRANCA;;;;
601;22823;4;10;2022;5;18;BONUS_COBRANCA;;;;
602;22824;7;10;2022;5;18;BONUS_COBRANCA;;;;
603;22825;8;10;2022;5;18;BONUS_COBRANCA;;;;
604;22826;1;10;2022;5;18;BONUS_COBRANCA;;;;
605;22827;2;10;2022;5;18;BONUS_COBRANCA;;;;
606;22828;1;10;2022;5;18;BONUS_COBRANCA;;;;
607;22829;5;10;2022;5;18;BONUS_COBRANCA;;;;
608;22830;4;10;2022;5;18;BONUS_COBRANCA;;;;
609;22831;5;10;2022;5;18;BONUS_COBRANCA;;;;
610;22832;1;10;2022;5;18;BONUS_COBRANCA;;;;
611;22833;7;10;2022;5;18;BONUS_COBRANCA;;;;
612;22834;9;10;2022;5;18;BONUS_COBRANCA;;;;
613;22835;2;10;2022;5;18;BONUS_COBRANCA;;;;
614;22836;0;10;2022;5;18;BONUS_COBRANCA;;;;
615;22837;6;10;2022;5;18;BONUS_COBRANCA;;;;
616;22838;7;10;2022;5;18;BONUS_COBRANCA;;;;
617;22839;5;10;2022;5;18;BONUS_COBRANCA;;;;
618;22840;1;10;2022;5;18;BONUS_COBRANCA;;;;
619;22841;4;10;2022;5;18;BONUS_COBRANCA;;;;
620;22842;0;10;2022;5;18;BONUS_COBRANCA;;;;
621;22843;0;10;2022;5;18;BONUS_COBRANCA;;;;
622;22844;7;10;2022;5;18;BONUS_COBRANCA;;;;
623;22845;7;10;2022;5;18;BONUS_COBRANCA;;;;
624;22846;8;10;2022;5;18;BONUS_COBRANCA;;;;
625;22847;2;10;2022;5;18;BONUS_COBRANCA;;;;
626;22848;4;10;2022;5;18;BONUS_COBRANCA;;;;
627;22849;8;10;2022;5;18;BONUS_COBRANCA;;;;
628;22850;0;10;2022;5;18;BONUS_COBRANCA;;;;
629;22851;8;10;2022;5;18;BONUS_COBRANCA;;;;
630;22852;8;10;2022;5;18;BONUS_COBRANCA;;;;
631;22853;1;10;2022;5;18;BONUS_COBRANCA;;;;
632;22854;5;10;2022;5;18;BONUS_COBRANCA;;;;
633;22855;5;10;2022;5;18;BONUS_COBRANCA;;;;
634;22856;5;10;2022;5;18;BONUS_COBRANCA;;;;
635;22857;1;10;2022;5;18;BONUS_COBRANCA;;;;
636;22858;7;10;2022;5;18;BONUS_COBRANCA;;;;
637;22859;2;10;2022;5;18;BONUS_COBRANCA;;;;
638;22860;1;10;2022;5;18;BONUS_COBRANCA;;;;
639;22861;3;10;2022;5;18;BONUS_COBRANCA;;;;
640;22862;0;10;2022;5;18;BONUS_COBRANCA;;;;
641;22863;7;10;2022;5;18;BONUS_COBRANCA;;;;
642;22864;6;10;2022;5;18;BONUS_COBRANCA;;;;
643;22865;2;10;2022;5;18;BONUS_COBRANCA;;;;
644;22866;5;10;2022;5;18;BONUS_COBRANCA;;;;
645;22867;2;10;2022;5;18;BONUS_COBRANCA;;;;
646;22868;1;10;2022;5;18;BONUS_COBRANCA;;;;
647;22869;9;10;2022;5;18;BONUS_COBRANCA;;;;
648;22870;0;10;2022;5;18;BONUS_COBRANCA;;;;
649;22871;6;10;2022;5;18;BONUS_COBRANCA;;;;
650;22872;4;10;2022;5;18;BONUS_COBRANCA;;;;
651;22873;4;10;2022;5;18;BONUS_COBRANCA;;;;
652;22874;2;10;2022;5;18;BONUS_COBRANCA;;;;
653;22875;0;10;2022;5;18;BONUS_COBRANCA;;;;
654;22876;5;10;2022;5;18;BONUS_COBRANCA;;;;
655;22877;8;10;2022;5;18;BONUS_COBRANCA;;;;
656;22878;6;10;2022;5;18;BONUS_COBRANCA;;;;
657;22879;6;10;2022;5;18;BONUS_COBRANCA;;;;
658;22880;3;10;2022;5;18;BONUS_COBRANCA;;;;
659;22881;0;10;2022;5;18;BONUS_COBRANCA;;;;
660;22882;0;10;2022;5;18;BONUS_COBRANCA;;;;
661;22883;7;10;2022;5;18;BONUS_COBRANCA;;;;
662;22884;3;10;2022;5;18;BONUS_COBRANCA;;;;
663;22885;6;10;2022;5;18;BONUS_COBRANCA;;;;
664;22886;0;10;2022;5;18;BONUS_COBRANCA;;;;
665;22887;6;10;2022;5;18;BONUS_COBRANCA;;;;
666;22888;6;10;2022;5;18;BONUS_COBRANCA;;;;
667;22889;6;10;2022;5;18;BONUS_COBRANCA;;;;
668;22890;7;10;2022;5;18;BONUS_COBRANCA;;;;
669;22891;1;10;2022;5;18;BONUS_COBRANCA;;;;
670;22892;5;10;2022;5;18;BONUS_COBRANCA;;;;
671;22893;7;10;2022;5;18;BONUS_COBRANCA;;;;
672;22894;2;10;2022;5;18;BONUS_COBRANCA;;;;
673;22895;7;10;2022;5;18;BONUS_COBRANCA;;;;
674;22896;4;10;2022;5;18;BONUS_COBRANCA;;;;
675;22897;4;10;2022;5;18;BONUS_COBRANCA;;;;
676;22898;1;10;2022;5;18;BONUS_COBRANCA;;;;
677;22899;0;10;2022;5;18;BONUS_COBRANCA;;;;
678;22900;9;10;2022;5;18;BONUS_COBRANCA;;;;
679;22901;2;10;2022;5;18;BONUS_COBRANCA;;;;
680;22902;5;10;2022;5;18;BONUS_COBRANCA;;;;
681;22903;5;10;2022;5;18;BONUS_COBRANCA;;;;
682;22904;9;10;2022;5;18;BONUS_COBRANCA;;;;
683;22905;9;10;2022;5;18;BONUS_COBRANCA;;;;
684;22906;0;10;2022;5;18;BONUS_COBRANCA;;;;
685;22907;3;10;2022;5;18;BONUS_COBRANCA;;;;
686;22908;2;10;2022;5;18;BONUS_COBRANCA;;;;
687;22909;2;10;2022;5;18;BONUS_COBRANCA;;;;
688;22910;5;10;2022;5;18;BONUS_COBRANCA;;;;
689;22911;9;10;2022;5;18;BONUS_COBRANCA;;;;
690;22912;0;10;2022;5;18;BONUS_COBRANCA;;;;
691;22913;8;10;2022;5;18;BONUS_COBRANCA;;;;
692;22914;9;10;2022;5;18;BONUS_COBRANCA;;;;
693;22915;0;10;2022;5;18;BONUS_COBRANCA;;;;
694;22916;2;10;2022;5;18;BONUS_COBRANCA;;;;
695;22917;4;10;2022;5;18;BONUS_COBRANCA;;;;
696;22918;1;10;2022;5;18;BONUS_COBRANCA;;;;
697;22919;0;10;2022;5;18;BONUS_COBRANCA;;;;
698;22920;9;10;2022;5;18;BONUS_COBRANCA;;;;
699;22921;0;10;2022;5;18;BONUS_COBRANCA;;;;
700;22922;1;10;2022;5;18;BONUS_COBRANCA;;;;
701;22923;8;10;2022;5;18;BONUS_COBRANCA;;;;
702;22924;3;10;2022;5;18;BONUS_COBRANCA;;;;
703;22925;6;10;2022;5;18;BONUS_COBRANCA;;;;
704;22926;2;10;2022;5;18;BONUS_COBRANCA;;;;
705;22927;4;10;2022;5;18;BONUS_COBRANCA;;;;
706;22928;1;10;2022;5;18;BONUS_COBRANCA;;;;
707;22929;0;10;2022;5;18;BONUS_COBRANCA;;;;
708;22930;9;10;2022;5;18;BONUS_COBRANCA;;;;
709;22931;3;10;2022;5;18;BONUS_COBRANCA;;;;
710;22932;9;10;2022;5;18;BONUS_COBRANCA;;;;
711;22933;4;10;2022;5;18;BONUS_COBRANCA;;;;
712;22934;3;10;2022;5;18;BONUS_COBRANCA;;;;
713;22935;2;10;2022;5;18;BONUS_COBRANCA;;;;
714;22936;4;10;2022;5;18;BONUS_COBRANCA;;;;
715;22937;3;10;2022;5;18;BONUS_COBRANCA;;;;
716;22938;2;10;2022;5;18;BONUS_COBRANCA;;;;
717;22939;4;10;2022;5;18;BONUS_COBRANCA;;;;
718;22940;3;10;2022;5;18;BONUS_COBRANCA;;;;
719;22941;8;10;2022;5;18;BONUS_COBRANCA;;;;
720;22942;5;10;2022;5;18;BONUS_COBRANCA;;;;
721;22943;7;10;2022;5;18;BONUS_COBRANCA;;;;
722;22944;6;10;2022;5;18;BONUS_COBRANCA;;;;
723;22945;3;10;2022;5;18;BONUS_COBRANCA;;;;
724;22946;9;10;2022;5;18;BONUS_COBRANCA;;;;
725;22947;1;10;2022;5;18;BONUS_COBRANCA;;;;
726;22948;7;10;2022;5;18;BONUS_COBRANCA;;;;
727;22949;0;10;2022;5;18;BONUS_COBRANCA;;;;
728;22950;7;10;2022;5;18;BONUS_COBRANCA;;;;
729;22951;3;10;2022;5;18;BONUS_COBRANCA;;;;
730;22952;3;10;2022;5;18;BONUS_COBRANCA;;;;
731;22953;3;10;2022;5;18;BONUS_COBRANCA;;;;
732;22954;8;10;2022;5;18;BONUS_COBRANCA;;;;
733;22955;2;10;2022;5;18;BONUS_COBRANCA;;;;
734;22956;3;10;2022;5;18;BONUS_COBRANCA;;;;
735;22957;6;10;2022;5;18;BONUS_COBRANCA;;;;
736;22958;1;10;2022;5;18;BONUS_COBRANCA;;;;
737;22959;5;10;2022;5;18;BONUS_COBRANCA;;;;
738;22960;6;10;2022;5;18;BONUS_COBRANCA;;;;
739;22961;1;10;2022;5;18;BONUS_COBRANCA;;;;
740;22962;1;10;2022;5;18;BONUS_COBRANCA;;;;
741;22963;6;10;2022;5;18;BONUS_COBRANCA;;;;
742;22964;7;10;2022;5;18;BONUS_COBRANCA;;;;
743;22965;2;10;2022;5;18;BONUS_COBRANCA;;;;
744;22966;9;10;2022;5;18;BONUS_COBRANCA;;;;
745;22967;7;10;2022;5;18;BONUS_COBRANCA;;;;
746;22968;1;10;2022;5;18;BONUS_COBRANCA;;;;
747;22969;1;10;2022;5;18;BONUS_COBRANCA;;;;
748;22970;5;10;2022;5;18;BONUS_COBRANCA;;;;
749;22971;6;10;2022;5;18;BONUS_COBRANCA;;;;
750;22972;9;10;2022;5;18;BONUS_COBRANCA;;;;
751;22973;6;10;2022;5;18;BONUS_COBRANCA;;;;
752;22974;1;10;2022;5;18;BONUS_COBRANCA;;;;
753;22975;4;10;2022;5;18;BONUS_COBRANCA;;;;
754;22976;8;10;2022;5;18;BONUS_COBRANCA;;;;
755;22977;5;10;2022;5;18;BONUS_COBRANCA;;;;
756;22978;4;10;2022;5;18;BONUS_COBRANCA;;;;
757;22979;6;10;2022;5;18;BONUS_COBRANCA;;;;
758;22980;3;10;2022;5;18;BONUS_COBRANCA;;;;
759;22981;6;10;2022;5;18;BONUS_COBRANCA;;;;
760;22982;7;10;2022;5;18;BONUS_COBRANCA;;;;
761;22983;8;10;2022;5;18;BONUS_COBRANCA;;;;
762;22984;6;10;2022;5;18;BONUS_COBRANCA;;;;
763;22985;9;10;2022;5;18;BONUS_COBRANCA;;;;
764;22986;0;10;2022;5;18;BONUS_COBRANCA;;;;
765;22987;2;10;2022;5;18;BONUS_COBRANCA;;;;
766;22988;1;10;2022;5;18;BONUS_COBRANCA;;;;
767;22989;8;10;2022;5;18;BONUS_COBRANCA;;;;
768;22990;5;10;2022;5;18;BONUS_COBRANCA;;;;
769;22991;7;10;2022;5;18;BONUS_COBRANCA;;;;
770;22992;2;10;2022;5;18;BONUS_COBRANCA;;;;
771;22993;8;10;2022;5;18;BONUS_COBRANCA;;;;
772;22994;5;10;2022;5;18;BONUS_COBRANCA;;;;
773;22995;6;10;2022;5;18;BONUS_COBRANCA;;;;
774;22996;4;10;2022;5;18;BONUS_COBRANCA;;;;
775;22997;5;10;2022;5;18;BONUS_COBRANCA;;;;
776;22998;6;10;2022;5;18;BONUS_COBRANCA;;;;
777;22999;1;10;2022;5;18;BONUS_COBRANCA;;;;
778;23000;8;10;2022;5;18;BONUS_COBRANCA;;;;
779;23001;3;10;2022;5;18;BONUS_COBRANCA;;;;
780;23002;6;10;2022;5;18;BONUS_COBRANCA;;;;
781;23003;0;10;2022;5;18;BONUS_COBRANCA;;;;
782;23004;4;10;2022;5;18;BONUS_COBRANCA;;;;
783;23005;7;10;2022;5;18;BONUS_COBRANCA;;;;
784;23006;8;10;2022;5;18;BONUS_COBRANCA;;;;
785;23007;9;10;2022;5;18;BONUS_COBRANCA;;;;
786;23008;0;10;2022;5;18;BONUS_COBRANCA;;;;
787;23009;7;10;2022;5;18;BONUS_COBRANCA;;;;
788;23010;7;10;2022;5;18;BONUS_COBRANCA;;;;
789;23011;8;10;2022;5;18;BONUS_COBRANCA;;;;
790;23012;8;10;2022;5;18;BONUS_COBRANCA;;;;
791;23013;4;10;2022;5;18;BONUS_COBRANCA;;;;
792;23014;4;10;2022;5;18;BONUS_COBRANCA;;;;
793;23015;2;10;2022;5;18;BONUS_COBRANCA;;;;
794;23016;7;10;2022;5;18;BONUS_COBRANCA;;;;
795;23017;3;10;2022;5;18;BONUS_COBRANCA;;;;
796;23018;5;10;2022;5;18;BONUS_COBRANCA;;;;
797;23019;6;10;2022;5;18;BONUS_COBRANCA;;;;
798;23020;1;10;2022;5;18;BONUS_COBRANCA;;;;
799;23021;7;10;2022;5;18;BONUS_COBRANCA;;;;
800;23022;4;10;2022;5;18;BONUS_COBRANCA;;;;
801;23023;8;10;2022;5;18;BONUS_COBRANCA;;;;
802;23024;2;10;2022;5;18;BONUS_COBRANCA;;;;
803;23025;3;10;2022;5;18;BONUS_COBRANCA;;;;
804;23026;3;10;2022;5;18;BONUS_COBRANCA;;;;
805;23027;3;10;2022;5;18;BONUS_COBRANCA;;;;
806;23028;1;10;2022;5;18;BONUS_COBRANCA;;;;
807;23029;6;10;2022;5;18;BONUS_COBRANCA;;;;
808;23030;4;10;2022;5;18;BONUS_COBRANCA;;;;
809;23031;9;10;2022;5;18;BONUS_COBRANCA;;;;
810;23032;6;10;2022;5;18;BONUS_COBRANCA;;;;
811;23033;8;10;2022;5;18;BONUS_COBRANCA;;;;
812;23034;9;10;2022;5;18;BONUS_COBRANCA;;;;
813;23035;0;10;2022;5;18;BONUS_COBRANCA;;;;
814;23036;0;10;2022;5;18;BONUS_COBRANCA;;;;
815;23037;2;10;2022;5;18;BONUS_COBRANCA;;;;
816;23038;2;10;2022;5;18;BONUS_COBRANCA;;;;
817;23039;3;10;2022;5;18;BONUS_COBRANCA;;;;
818;23040;7;10;2022;5;18;BONUS_COBRANCA;;;;
819;23041;6;10;2022;5;18;BONUS_COBRANCA;;;;
820;23042;6;10;2022;5;18;BONUS_COBRANCA;;;;
821;23043;3;10;2022;5;18;BONUS_COBRANCA;;;;
822;23044;4;10;2022;5;18;BONUS_COBRANCA;;;;
823;23045;1;10;2022;5;18;BONUS_COBRANCA;;;;
824;23046;6;10;2022;5;18;BONUS_COBRANCA;;;;
825;23047;1;10;2022;5;18;BONUS_COBRANCA;;;;
826;23048;2;10;2022;5;18;BONUS_COBRANCA;;;;
827;23049;9;10;2022;5;18;BONUS_COBRANCA;;;;
828;23050;8;10;2022;5;18;BONUS_COBRANCA;;;;
829;23051;9;10;2022;5;18;BONUS_COBRANCA;;;;
830;23052;9;10;2022;5;18;BONUS_COBRANCA;;;;
831;23053;7;10;2022;5;18;BONUS_COBRANCA;;;;
832;23054;5;10;2022;5;18;BONUS_COBRANCA;;;;
833;23055;1;10;2022;5;18;BONUS_COBRANCA;;;;
834;23056;5;10;2022;5;18;BONUS_COBRANCA;;;;
835;23057;0;10;2022;5;18;BONUS_COBRANCA;;;;
836;23058;2;10;2022;5;18;BONUS_COBRANCA;;;;
837;23059;5;10;2022;5;18;BONUS_COBRANCA;;;;
838;23060;5;10;2022;5;18;BONUS_COBRANCA;;;;
839;23061;5;10;2022;5;18;BONUS_COBRANCA;;;;
840;23062;5;10;2022;5;18;BONUS_COBRANCA;;;;
841;23063;5;10;2022;5;18;BONUS_COBRANCA;;;;
842;23064;9;10;2022;5;18;BONUS_COBRANCA;;;;
843;23065;0;10;2022;5;18;BONUS_COBRANCA;;;;
844;23066;6;10;2022;5;18;BONUS_COBRANCA;;;;
845;23067;0;10;2022;5;18;BONUS_COBRANCA;;;;
846;23068;7;10;2022;5;18;BONUS_COBRANCA;;;;
847;23069;8;10;2022;5;18;BONUS_COBRANCA;;;;
848;23070;1;10;2022;5;18;BONUS_COBRANCA;;;;
849;23071;6;10;2022;5;18;BONUS_COBRANCA;;;;
850;23072;3;10;2022;5;18;BONUS_COBRANCA;;;;
851;23073;2;10;2022;5;18;BONUS_COBRANCA;;;;
852;23074;4;10;2022;5;18;BONUS_COBRANCA;;;;
853;23075;0;10;2022;5;18;BONUS_COBRANCA;;;;
854;23076;7;10;2022;5;18;BONUS_COBRANCA;;;;
855;23077;8;10;2022;5;18;BONUS_COBRANCA;;;;
856;23078;9;10;2022;5;18;BONUS_COBRANCA;;;;
857;23079;1;10;2022;5;18;BONUS_COBRANCA;;;;
858;23080;1;10;2022;5;18;BONUS_COBRANCA;;;;
859;23081;6;10;2022;5;18;BONUS_COBRANCA;;;;
860;23082;5;10;2022;5;18;BONUS_COBRANCA;;;;
861;23083;1;10;2022;5;18;BONUS_COBRANCA;;;;
862;23084;0;10;2022;5;18;BONUS_COBRANCA;;;;
863;23085;0;10;2022;5;18;BONUS_COBRANCA;;;;
864;23086;3;10;2022;5;18;BONUS_COBRANCA;;;;
